,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Exo Cutter,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Elite Kosma Taktis,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Kosma Taktis,Resource Drop Chance: 80.00%,Resource Drop Chance: 80.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Kosma Outrider,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Elite Kosma Cutter,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Kosma Cutter,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (50.00%)
,Ticor Plate,Common (50.00%)
,,
Elite Gyre Flak,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Gyre Flak,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Elite Gyre Taktis,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Gyre Taktis,Resource Drop Chance: 80.00%,Resource Drop Chance: 80.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Asterite,Uncommon (11.06%)
,Gallos Rods,Uncommon (11.06%)
,Komms,Rare (2.01%)
,,
Gyre Outrider,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Elite Gyre Cutter,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Gyre Cutter,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (50.00%)
,Ticor Plate,Common (50.00%)
,,
Kuva Lich Agor Rok,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Exo Gokstad Pilot,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Kosma Gokstad Pilot,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Gyre Gokstad Pilot,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Exo Roller Sentry,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Gyre Roller Sentry,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Kosma Roller Sentry,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Anu Brachiolyst,Resource Drop Chance: 20.00%,Resource Drop Chance: 20.00%
,Carbides,Common (33.33%)
,Cubic Diodes,Common (33.33%)
,Titanium,Common (33.33%)
,,
Anu Mantalyst,Resource Drop Chance: 20.00%,Resource Drop Chance: 20.00%
,Carbides,Common (33.33%)
,Cubic Diodes,Common (33.33%)
,Titanium,Common (33.33%)
,,
Anu Pyrolyst,Resource Drop Chance: 20.00%,Resource Drop Chance: 20.00%
,Carbides,Common (33.33%)
,Cubic Diodes,Common (33.33%)
,Titanium,Common (33.33%)
,,
Anu Symbilyst,Resource Drop Chance: 20.00%,Resource Drop Chance: 20.00%
,Carbides,Common (33.33%)
,Cubic Diodes,Common (33.33%)
,Titanium,Common (33.33%)
,,
Ionyx,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Asterite,Uncommon (22.56%)
,Carbides,Uncommon (19.36%)
,Cubic Diodes,Uncommon (19.36%)
,Ticor Plate,Uncommon (19.36%)
,Titanium,Uncommon (19.36%)
,,
Gyrix,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Asterite,Uncommon (22.56%)
,Carbides,Uncommon (19.36%)
,Cubic Diodes,Uncommon (19.36%)
,Ticor Plate,Uncommon (19.36%)
,Titanium,Uncommon (19.36%)
,,
Mimic,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Intact Sentient Core,Common (48.71%)
,Region Resource,Common (48.71%)
,Orokin Cell,Rare (2.58%)
,,
Polished Storage Container,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Region Resource,Very Common (77.44%)
,Nav Coordinate,Uncommon (22.56%)
,,
Polished Storage Crate,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Region Resource,Very Common (75.88%)
,Nav Coordinate,Uncommon (22.11%)
,Oxium,Rare (2.01%)
,,
Nascent Membroid (Level 0 - 50),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Uncommon (25.81%)
,Cubic Diodes,Uncommon (25.81%)
,Titanium,Uncommon (25.81%)
,Isos,Uncommon (22.56%)
,,
Nascent Membroid (Level 51 - 75),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Uncommon (25.81%)
,Cubic Diodes,Uncommon (25.81%)
,Titanium,Uncommon (25.81%)
,Asterite,Uncommon (11.28%)
,Gallos Rods,Uncommon (11.28%)
,,
Nascent Membroid (Level 76 - 100),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Uncommon (25.81%)
,Cubic Diodes,Uncommon (25.81%)
,Titanium,Uncommon (25.81%)
,Gallos Rods,Uncommon (22.56%)
,,
Mature Membroid (Level 0 - 50),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Uncommon (25.49%)
,Cubic Diodes,Uncommon (25.49%)
,Titanium,Uncommon (25.49%)
,Isos,Uncommon (20.17%)
,Aucrux Capacitors,Rare (3.36%)
,,
Mature Membroid (Level 51 - 75),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Common (45.35%)
,Cubic Diodes,Uncommon (27.33%)
,Titanium,Uncommon (27.33%)
,Asterite,Beyond Legendary (Under Review) (0.00%)
,Gallos Rods,Beyond Legendary (Under Review) (0.00%)
,Komms,Beyond Legendary (Under Review) (0.00%)
,,
Mature Membroid (Level 76 - 100),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Common (37.28%)
,Cubic Diodes,Uncommon (22.47%)
,Titanium,Uncommon (22.47%)
,Asterite,Uncommon (17.78%)
,Aucrux Capacitors,Beyond Legendary (Under Review) (0.00%)
,Komms,Beyond Legendary (Under Review) (0.00%)
,,
Apex Membroid (Level 0 - 50),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Uncommon (24.64%)
,Cubic Diodes,Uncommon (24.64%)
,Titanium,Uncommon (24.64%)
,Isos,Uncommon (20.29%)
,Aucrux Capacitors,Rare (5.80%)
,,
Apex Membroid (Level 51 - 75),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Common (59.68%)
,Cubic Diodes,Uncommon (20.16%)
,Titanium,Uncommon (20.16%)
,Asterite,Beyond Legendary (Under Review) (0.00%)
,Gallos Rods,Beyond Legendary (Under Review) (0.00%)
,Komms,Beyond Legendary (Under Review) (0.00%)
,,
Apex Membroid (Level 76 - 100),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Common (51.19%)
,Cubic Diodes,Uncommon (17.29%)
,Titanium,Uncommon (17.29%)
,Gallos Rods,Uncommon (14.24%)
,Aucrux Capacitors,Beyond Legendary (Under Review) (0.00%)
,Nullstones,Beyond Legendary (Under Review) (0.00%)
,,
Juvenile Membroid (Level 0 - 50),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Isos,Uncommon (32.59%)
,Carbides,Uncommon (22.47%)
,Cubic Diodes,Uncommon (22.47%)
,Titanium,Uncommon (22.47%)
,,
Juvenile Membroid (Level 51 - 75),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Carbides,Uncommon (26.84%)
,Cubic Diodes,Uncommon (26.84%)
,Titanium,Uncommon (26.84%)
,Gallos Rods,Uncommon (19.47%)
,Asterite,Beyond Legendary (Under Review) (0.00%)
,,
Juvenile Membroid (Level 76 - 100),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Titanium,Common (45.35%)
,Carbides,Uncommon (27.33%)
,Cubic Diodes,Uncommon (27.33%)
,Asterite,Beyond Legendary (Under Review) (0.00%)
,,
Observation Drone,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Thermal Sludge Cannister,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Thermal Sludge,Very Common (100.00%)
,,
Coolant Raknoid,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Powercell,Very Common (100.00%)
,,
Scyto Raknoid,Resource Drop Chance: 20.00%,Resource Drop Chance: 20.00%
,Calda Toroid,Very Common (100.00%)
,,
Special Duty Coildrive,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Thermic Raknoid,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Mite Raknoid,Resource Drop Chance: 1.00%,Resource Drop Chance: 1.00%
,Vega Toroid,Very Common (100.00%)
,,
Terra Ambulas,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Manker,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Manker,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Armaments Director,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Vivisect Director,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Sentient Research Director,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Vallis Surveillance Drone,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Terra Detron Crewman,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Attack Drone,Resource Drop Chance: 10.00%,Resource Drop Chance: 10.00%
,Region Resource,Very Common (100.00%)
,,
Terra Attack Drone,Resource Drop Chance: 10.00%,Resource Drop Chance: 10.00%
,Region Resource,Very Common (100.00%)
,,
Terra Research Crewman,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Elite Provisor,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Provisor,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Provisor,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Elite Overtaker,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Overtaker,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Overtaker,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Jailer,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Cestra Manker,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Raptor Sx,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Elite Raptor Sx,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Elite Crewman,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Elite Trencher,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Icemire Hyena,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Rabbleback Hyena,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Gyre Hyena,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Cinderthresh Hyena,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Terra Embattor Moa,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Elite Embattor Moa,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Moa,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Moa,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Anti Moa,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Anti Moa,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Nullifier Crewman,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Railgun Moa,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Railgun Moa,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Crewman,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Crewman,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Shield Osprey,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Terra Shield Osprey,Resource Drop Chance: 10.00%,Resource Drop Chance: 10.00%
,Region Resource,Very Common (100.00%)
,,
Terra Shield Osprey,Resource Drop Chance: 10.00%,Resource Drop Chance: 10.00%
,Region Resource,Very Common (100.00%)
,,
Terra Shockwave Moa,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Shockwave Moa,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Trencher,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Trencher,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Plasmor Crewman,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Plasmor Crewman,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Sniper Crewman,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Sniper Crewman,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Terra Oxium Osprey,Resource Drop Chance: 10.00%,Resource Drop Chance: 10.00%
,Region Resource,Very Common (100.00%)
,,
Terra Turret Osprey,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Terra Turret Osprey,Resource Drop Chance: 10.00%,Resource Drop Chance: 10.00%
,Region Resource,Very Common (100.00%)
,,
Corpus Trencher Target,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Corpus Cestra Target,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Corpus Supra Target,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Corpus Sniper Target,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Coildrive,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Kyta Raknoid,Resource Drop Chance: 20.00%,Resource Drop Chance: 20.00%
,Sola Toroid,Very Common (100.00%)
,,
Chroma,Resource Drop Chance: 4.00%,Resource Drop Chance: 4.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Scyto Raknoid,Resource Drop Chance: 20.00%,Resource Drop Chance: 20.00%
,Calda Toroid,Very Common (100.00%)
,,
Narmer Cache,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Region Resource,Very Common (77.44%)
,Nav Coordinate,Uncommon (22.56%)
,,
Rogg-417,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Primm,Resource Drop Chance: 10.00%,Resource Drop Chance: 10.00%
,Region Resource,Very Common (100.00%)
,,
Verd-Ie,Resource Drop Chance: 10.00%,Resource Drop Chance: 10.00%
,Region Resource,Very Common (100.00%)
,,
Omnipak,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Region Resource,Very Common (75.88%)
,Nav Coordinate,Uncommon (22.11%)
,Oxium,Rare (2.01%)
,,
Carrypod,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Region Resource,Very Common (75.88%)
,Nav Coordinate,Uncommon (22.11%)
,Oxium,Rare (2.01%)
,,
Molted Cask,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Forma,Very Common (100.00%)
,,
Ancient Molted Cask,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Forma,Very Common (100.00%)
,,
Reinforced Carrypod,Resource Drop Chance: 25.00%,Resource Drop Chance: 25.00%
,Region Resource,Very Common (75.88%)
,Nav Coordinate,Uncommon (22.11%)
,Oxium,Rare (2.01%)
,,
Orb Vallis - Temple of Profit Enemies,Resource Drop Chance: 11.00%,Resource Drop Chance: 11.00%
,Region Resource,Very Common (81.82%)
,Sola Toroid,Uncommon (18.18%)
,,
Orb Vallis - Enrichment Labs Enemies,Resource Drop Chance: 11.00%,Resource Drop Chance: 11.00%
,Region Resource,Very Common (81.82%)
,Calda Toroid,Uncommon (18.18%)
,,
Orb Vallis - Spaceport Enemies,Resource Drop Chance: 11.00%,Resource Drop Chance: 11.00%
,Region Resource,Very Common (81.82%)
,Vega Toroid,Uncommon (18.18%)
,,
Eximus Enemy (Hard Mode),Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (71.50%)
,Riven Sliver,Uncommon (28.50%)
,,
Sentient Eidolons (Hard Mode),Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Steel Essence,Very Common (100.00%)
,,
